spl_id,set_id,product_names,generic_names,manufacturer,appr_num,active_ingredients,routes,dosage_forms,market_categories,doc_type,revised_date,is_rld,is_rs
500b09f8-36f1-4842-8d07-246fea7bdfd0,626dc9e5-c6b4-4f9c-9bf4-774fd3ae619a,Venofer,iron sucrose,"American Regent, Inc.",NDA021135,IRON SUCROSE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-03-01,1,1
215e70bd-ace6-4a58-a31f-ca899ec2eca5,b998ef36-81fa-40a1-9cd1-6d6156f91564,Venofer,iron sucrose,"American Regent, Inc.",NDA021135,IRON SUCROSE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-03-01,1,1
4bdedcb2-33b7-6919-e063-6394a90a9563,528a6f12-9878-4005-8fc2-5997adbb287f,Celecoxib,Celecoxib,Sportpharm LLC,ANDA205129,CELECOXIB,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-28,0,0
fee8c2be-ccfa-4c66-abed-5e232ec762ae,fee8c2be-ccfa-4c66-abed-5e232ec762ae,tadalafil,tadalafil,Preferred Pharmaceuticals Inc.,ANDA209250,TADALAFIL,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,0
cd1fd2cb-7154-4ef6-ac18-e0646a7be6e9,421f6478-09df-49d3-a7c4-52814b4aa90e,Memantine Hydrochloride,Memantine Hydrochloride Oral,Seton Pharmaceuticals,ANDA210319,MEMANTINE HYDROCHLORIDE,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,0
c9527ee1-8502-4ce1-b02a-e73e80c893f8,64ccb4b5-b77e-4b23-8c74-4685287edb4b,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,"NCS HealthCare of KY, LLC dba Vangard Labs",ANDA076341,Pravastatin Sodium,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,0
562ee54a-9c4d-4677-9b0b-bc3bdd2809bd,f54b250d-bd15-483b-b191-a664291382c1,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"Exelan Pharmaceuticals, Inc.",ANDA200981,METOPROLOL TARTRATE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,0
4bd4edc0-b58e-cd45-e063-6294a90a779c,e4758743-9b2c-4612-8399-ad2db372e2b7,Hydromorphone Hydrochloride,Hydromorphone Hydrochloride; hydromorphone hydrochloride,American Health Packaging,ANDA076855,HYDROMORPHONE HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,0
4bd048df-b403-70b2-e063-6394a90a7a38,4a2cf456-58c5-c26d-e063-6294a90a0b24,Tizanidine Hydrochloride,tizanidine hydrochloride,"Trifluent Pharma, LLC",ANDA213798,TIZANIDINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,0,1
4bcfe123-9c5b-2f90-e063-6294a90aaa46,b0915068-cfd4-4d72-b9f8-7e31fe83cd1e,Neuraceq,Florbetaben F 18,Lantheus Biosciences Ltd.,NDA204677,FLORBETABEN F-18,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,1,1
248c5ced-1972-443a-8cb0-de1e9ab011be,e84ad638-6768-41aa-b2b8-e2514ef63881,Estradiol,Estradiol,"Trigen Laboratories, LLC",NDA022038,Estradiol; ESTRADIOL,,GEL,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,1,1
077120b4-1172-49bc-b197-363f410589ab,59e610dc-883e-4f07-9ec6-a5841b0bf9fb,DIVIGEL,estradiol,"Vertical Pharmaceuticals, LLC",NDA022038,ESTRADIOL,,GEL,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-27,1,1
d63646b6-30dd-4a93-824a-5750a6150a5b,d3fabf12-354e-4e5c-b5de-20fdb579b783,HERNEXEOS,zongertinib,"Boehringer Ingelheim Pharmaceuticals, Inc.",NDA219042,ZONGERTINIB,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-26,1,1
cf9f1b2e-eeb4-48bb-9f1a-c2b8d94dfbea,ce3ef5cf-3087-4d92-9d94-9eb8287228db,VFEND,voriconazole,Roerig,NDA021266,VORICONAZOLE,,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION; TABLET, FILM COATED; POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-26,1,1
bcf1b84c-ecd9-4e6e-885f-3261d9081853,b582b659-e53b-4997-ab8c-f2f784f4a55c,HEPARIN SODIUM,heparin sodium injection,"Henry Schein, Inc.",ANDA203851,HEPARIN SODIUM,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-26,0,0
4bbe9ad8-075c-216b-e063-6294a90a1024,d1468c0f-dd4f-4d38-a84c-c1d110303965,sodium chloride,SODIUM CHLORIDE,"Medefil, Inc.",NDA202832,SODIUM CHLORIDE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-26,1,1
3d59ff86-ea36-40b2-8f75-1cdfb41cd3e6,3c1e31d4-c8b5-459e-9ada-2f1bae7fa219,Dicyclomine hydrochloride,Dicyclomine hydrochloride,"NCS HealthCare of KY, LLC dba Vangard Labs",ANDA216736,DICYCLOMINE HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-26,0,1
efe57937-39ce-420b-a611-68d08a7b246d,98bd1d9f-b1a4-49eb-a0b4-a790265710dd,Phenytoin,Phenytoin,"NCS HealthCare of KY, LLC dba Vangard Labs",ANDA200565,Phenytoin,,"TABLET, CHEWABLE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
ec2d4d50-cf4e-48fe-abee-391925e18c3a,9d4e886e-edec-471d-b619-bf4828a6b7ce,"carbidopa, levodopa and entacapone","carbidopa, levodopa and entacapone",Alembic Pharmaceuticals Inc.,ANDA218535,ENTACAPONE; LEVODOPA; CARBIDOPA,,"TABLET, FILM COATED",,Human Prescription Drug Label,2026-02-25,0,0
e357f4a7-006b-4dcf-8f8c-8157f5f817ef,7c0e1b3e-f1a3-451d-a5c6-45bdf13274f8,Probentra,Probiotic Dietary Supplement Capsules,"Oncora Pharma, LLC",,BIFIDOBACTERIUM ANIMALIS LACTIS BL04; LACTIPLANTIBACILLUS PLANTARUM; LACTOBACILLUS ACIDOPHILUS LA 14; LESSONIA NIGRESCENS; LACTICASEIBACILLUS PARACASEI LPC-37; BETA VULGARIS ROOT FRUCTOOLIGOSACCHARIDES,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
ce170247-5614-44bc-88e0-89f515d9d8be,052a3fb2-21c3-4c4e-a01e-afdd1accd1cd,Ustekinumab-aekn,ustekinumab-aekn,"Teva Pharmaceuticals USA, Inc.",BLA761343,USTEKINUMAB-AEKN,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
a2119162-90a5-0d0c-9d3b-6364bf087960,1915620d-4f37-56c2-437e-8362bb462d07,Brivaracetam,Brivaracetam,Apotex Corp.,ANDA214875,Brivaracetam,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
7d462679-3a68-4c61-8760-5f7d732eaa3c,5ed930b7-a36e-4bf8-b1d1-dad238d3dd18,GLYCOPYRROLATE,GLYCOPYRROLATE,"NCS HealthCare of KY, LLC dba Vangard Labs",ANDA202675,GLYCOPYRROLATE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4c94d725-7d0f-41ea-b853-b292af783896,8406b8e3-e203-402f-8858-2748119e2351,Clopidogrel bisulfate,Clopidogrel bisulfate,"NCS HealthCare of KY, LLC dba Vangard Labs",ANDA204165,CLOPIDOGREL BISULFATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4badbaf4-122e-3878-e063-6294a90ab4ba,f4504a0c-7998-4084-9e05-f999f1d051ed,ZOLYMBUS,bimatoprost,Thea Pharma Inc.,NDA217307,BIMATOPROST,,GEL,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,1,1
4bac7b98-8e95-1e51-e063-6294a90ab1cc,0344268f-d8e6-48d5-b1e1-f750ed1d8a52,Omeprazole,Omeprazole,"PD-Rx Pharmaceuticals, Inc.",ANDA078490,OMEPRAZOLE,,"CAPSULE, DELAYED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4ba97913-d84d-a2c3-e063-6394a90a2363,e265fd09-8149-4423-a317-5760d34b8e9b,Lacosamide Oral Solution,Lacosamide,"Chartwell Governmental & Specialty RX, LLC.",ANDA215154,LACOSAMIDE,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4ba8c8c4-810e-b1f2-e063-6394a90a2d32,dd60fe81-3d54-4a29-9502-601be89c575e,Niacin,Niacin,AvPAK,ANDA203578,NIACIN,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4ba8699f-9367-245a-e063-6294a90a1377,4b9a20c4-46f2-d572-e063-6294a90a30ad,Spironolactone,Spironolactone,"NuCare Pharmaceuticals,Inc.",ANDA040750,SPIRONOLACTONE,,"TABLET, COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
4ba688dd-17ac-975f-e063-6394a90aef14,c9809dfe-939e-4f9d-b6dd-f9808fd9f2b1,Citalopram,Citalopram,REMEDYREPACK INC.,ANDA077534,CITALOPRAM HYDROBROMIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,0,0
0676036e-ee33-47ed-ac04-f83503ff2771,defc1205-8e90-4b1e-b862-05e4c35c7364,QuilliChew ER,methylphenidate hydrochloride,"NextWave Pharmaceuticals, Inc",NDA207960,METHYLPHENIDATE HYDROCHLORIDE,,"TABLET, CHEWABLE, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-25,1,1
c1f1e0bb-00a5-4c2d-8544-c1921dbe5db5,2ba50fa9-b349-40cb-9a4b-1af8faa4ec09,ENDOMETRIN,Progesterone,Ferring Pharmaceuticals Inc.,NDA022057,PROGESTERONE,,INSERT,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,1,1
4b97c5af-891e-98f4-e063-6394a90ab4ea,47d18804-d8d6-8248-e063-6394a90a48a9,Naproxen sodium,Naproxen sodium,PHOENIX RX LLC,ANDA078486,NAPROXEN SODIUM,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
4b921bb1-ab2e-af6a-e063-6294a90a0694,bfee67dc-d2b1-4a00-92d9-a42be3189c74,Gabapentin,gabapentin,Advagen Pharma Ltd,ANDA216492,GABAPENTIN,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
4b920b8e-b260-b6a0-e063-6294a90a3490,b0bc10f0-7d1b-4adc-bc59-c48dab58ee5a,Oxcarbazepine,oxcarbazepine,Advagen Pharma Limited,ANDA077747,OXCARBAZEPINE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
380df1f0-2282-4c49-bd7c-40b244f875d4,73317da3-cba0-4106-9e88-79b0e2f642af,Mesalamine,Mesalamine,"Actavis Pharma, Inc.",ANDA205654,MESALAMINE,,SUPPOSITORY,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
32c90701-fe4a-4d5a-b3bb-e9ccf0416ece,ae304b29-0b40-40ec-ad0d-76b742d4a9b9,Dyanavel XR; DYANAVEL XR,amphetamine,"NextWave Pharmaceuticals, Inc",NDA208147,AMPHETAMINE,,"SUSPENSION, EXTENDED RELEASE; TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,1,1
31737317-181b-48ea-b779-4bdac8952601,85ba081b-bee0-4a9a-aa0f-ae5b5e9a0886,ZOMACTON,somatropin,Ferring Pharmaceuticals Inc.,BLA019774,,SUBCUTANEOUS,KIT,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
102132d6-d45e-4333-badb-7545fa87becc,48489027-e52b-4b10-ae74-4ba03839150c,Follistim AQ,follitropin,Organon LLC ,BLA021211,follitropin,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,0,0
036428ab-ccb8-450f-8509-ccea24452cd7,2ba50fa9-b349-40cb-9a4b-1af8faa4ec09,ENDOMETRIN,Progesterone,Ferring Pharmaceuticals Inc.,NDA022057,PROGESTERONE,,INSERT,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-24,1,1
f744cd1a-0b65-48b0-b2b6-d3fbaa7a4e86,70b1e715-2b36-4b9b-af84-8e90dfe97ad1,Microvara,Probiotic Dietary Supplement,"Oncora Pharma, LLC",,LACTOBACILLUS ACIDOPHILUS; LIMOSILACTOBACILLUS FERMENTUM; LACTIPLANTIBACILLUS PLANTARUM; LESSONIA NIGRESCENS; LIMOSILACTOBACILLUS REUTERI; LACTICASEIBACILLUS RHAMNOSUS,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-23,0,0
c0702161-ae73-4aac-b6fd-fb3fa7c841b8,5bc0f4c0-8b31-4622-849f-d902be93788b,Brivaracetam,Brivaracetam Injection,"PAI Holdings, LLC dba PAI Pharma",ANDA218249,BRIVARACETAM,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-23,0,0
4b83d234-e0e2-501c-e063-6394a90a8171,4a2cf456-58c5-c26d-e063-6294a90a0b24,Tizanidine Hydrochloride,tizanidine hydrochloride,"Trifluent Pharma, LLC",ANDA213798,TIZANIDINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-23,0,1
4b7daf77-d3f7-0b55-e063-6394a90a84fc,205291ba-86a7-43e1-be47-bc75df1921f9,Carvedilol,Carvedilol,Advagen Pharma Limited,ANDA078786,CARVEDILOL,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-23,0,0
e15d694f-7809-4715-a8c8-a432c05760cc,ca582f31-1042-487f-82e4-533f1b541902,ELUCIREM,gadopiclenol,Guerbet LLC,NDA216986,Gadopiclenol,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-22,1,1
7e91bdf3-12b0-4816-b607-6c42b9d99df7,dc65065b-cba0-46d7-8fb5-3368f3210b4d,Metformin Hydrochloride,Metformin Hydrochloride,Amneal Pharmaceuticals NY LLC,ANDA078596,METFORMIN HYDROCHLORIDE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-20,0,0
4b4af7e9-ed37-6c24-e063-6394a90a3c86,4b4af7e0-f35b-9bf6-e063-6294a90a83b9,Spironolactone,Spironolactone,"NuCare Pharmaceuticals, Inc.",ANDA040750,SPIRONOLACTONE,,"TABLET, COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-20,0,0
4b4696c5-89bf-9c39-e063-6294a90aebc1,c0d705bf-b719-4c7b-b83d-c17d41cbbfad,Olanzapine,Olanzapine,American Health Packaging,ANDA076133,OLANZAPINE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-20,0,0
4b432cc5-11c8-4450-e063-6394a90a1053,cdc3f33b-ff2b-4a84-a820-51a497fdf3d9,Allopurinol,Allopurinol,"Chartwell RX, LLC",ANDA077353,ALLOPURINOL,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-20,0,0
4b3f1ed8-151c-79f2-e063-6394a90ada00,587e6bb5-a665-4396-814e-ce893a20290b,sumatriptan,sumatriptan,ONESOURCE SPECIALTY PHARMA LIMITED,ANDA090314,SUMATRIPTAN SUCCINATE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-20,0,0
cebb61d3-34b7-44a7-aae7-d23e21651713,9669a0e3-27e2-4f6c-961c-7a67e9f84cc8,Estradiol,Estradiol Transdermal,Amneal Pharmaceuticals NY LLC,ANDA216055,ESTRADIOL,,GEL,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b35e0c2-3335-94bf-e063-6394a90a9454,f4b0cae1-a2fc-2991-d663-3b729503cd1c,Fluorouracil,Fluorouracil,Xiromed LLC,ANDA210124,FLUOROURACIL,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b35b4f1-4de4-42de-e063-6294a90a10ae,19735014-c6fb-0a05-c330-2e9389c71216,Fluorouracil,Fluorouracil,Xiromed LLC,ANDA210123,FLUOROURACIL,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b354727-eaee-119f-e063-6394a90afd77,bd46de4c-4571-ba9a-e053-2a95a90a792d,Amoxicillin,Amoxicillin,"NuCare Pharmaceuticals,Inc.",ANDA065322,AMOXICILLIN,,"POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b35268c-9ae9-b3e8-e063-6394a90a9a86,47acdbff-b538-9edc-e063-6394a90a3e3b,Amlodipine and Benazepril Hydrochloride,Amlodipine and Benazepril Hydrochloride,"Golden State Medical Supply, Inc.",ANDA091431,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b33c442-08d0-369d-e063-6394a90a4cb6,56370be6-42a2-4962-acdc-22b7c6e0e7fe,ziprasidone hydrochloride,ziprasidone hydrochloride,REMEDYREPACK INC.,ANDA077565,ZIPRASIDONE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b312260-7040-713e-e063-6294a90a17f2,bf8e5993-5ee7-d26d-e053-2a95a90ae5df,Glimepiride,Glimepiride,"NuCare Pharmaceuticals,Inc.",ANDA077091,GLIMEPIRIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,1
4b30ce9b-4170-edc0-e063-6394a90a11d8,400ac94f-2cf6-bd52-e063-6294a90a4f05,DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,"PD-Rx Pharmaceuticals, Inc.",ANDA216639,DICYCLOMINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b2de301-734e-64eb-e063-6394a90a5b91,989dffcf-0254-439d-9f3f-3b0e9d32de0a,Rosuvastatin Calcium,Rosuvastatin Calcium,Umedica Laboratories USA Inc.,ANDA207626,ROSUVASTATIN CALCIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
4b2d4aec-6f5a-2686-e063-6394a90a85f7,63b3982a-b541-4b0d-99d4-93a673e57d46,Omeprazole,Omeprazole,REMEDYREPACK INC.,ANDA078490,OMEPRAZOLE,,"CAPSULE, DELAYED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
495a6a51-d35d-2b96-e063-6394a90ac5f3,728f3d83-9a63-0c1f-e053-2a91aa0ac7db,MITIGO,Morphine Sulfate,"Piramal Critical Care, Inc.",ANDA204393,MORPHINE SULFATE,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,0,0
1319a6c2-eed2-49b6-9ec8-85d44fae9b91,0423007f-28fa-4159-bf58-9174626d2347,XACIATO,clindamycin phosphate,Organon LLC,NDA215650,Clindamycin phosphate,,GEL,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-19,1,1
bce11128-8727-45a2-8ae6-36b875d0aa36,739f384f-1a69-4953-93a0-aa6a76de0ecc,Atropine Sulfate,Atropine Sulfate,A-S Medication Solutions,ANDA212461,ATROPINE SULFATE,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
4b1fe6f7-f641-ec9a-e063-6394a90a4e04,39f1d020-4359-401b-88a8-ed25eaa40b45,Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,"TRUPHARMA, LLC",ANDA216432,SAPROPTERIN DIHYDROCHLORIDE,,"POWDER, FOR SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
4b1ce29b-201b-66c6-e063-6394a90a62cc,4b1cfb2f-2345-af53-e063-6294a90a4ff0,Metoprolol Succinate,Metoprolol Succinate,"NuCare Pharmaceuticals, Inc.",ANDA207206,METOPROLOL TARTRATE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
4b1ada65-9911-eacf-e063-6394a90af9d9,d7a8761a-d953-413a-e053-2a95a90a60ee,CAMCEVI,LEUPROLIDE,"Accord BioPharma, Inc.",NDA211488,LEUPROLIDE MESYLATE,,"INJECTION, EMULSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,1,1
4b1ad850-61b1-d516-e063-6394a90aeea8,cbff25e5-6fe8-4e44-b10a-8397b3349905,CAMCEVI,LEUPROLIDE,"Accord BioPharma, Inc.",NDA211488,LEUPROLIDE MESYLATE,,"INJECTION, EMULSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,1,1
4b19f307-5cca-0fd3-e063-6294a90acb77,bfc7ab3d-1e0e-4fd9-b6df-09603eb5808c,epinephrine,epinephrine,REMEDYREPACK INC.,NDA020800,EPINEPHRINE,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,1,1
4577f7c3-f68a-45fb-927b-c3caabce8f30,5b9a5a36-7814-4d19-b146-01e819676ae2,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Bryant Ranch Prepack,ANDA205519,ATORVASTATIN CALCIUM TRIHYDRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
1234f28a-9808-4ec5-8db7-cf1630c07953,1914264b-4c95-4066-91ca-b5c91d8b741e,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Bryant Ranch Prepack,ANDA205519,ATORVASTATIN CALCIUM TRIHYDRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
03a2891e-3e1d-46d7-ad6a-05eaffac2079,e873d38c-4bda-4101-be98-85b1601d09f7,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,Bryant Ranch Prepack,ANDA205519,ATORVASTATIN CALCIUM TRIHYDRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-18,0,0
f0824ffa-a9b8-479b-be51-6ce96681f676,2c56a437-f6bf-4ac8-b1d9-fc8a605a97e7,Fluoxetine,Fluoxetine Hydrochloride,A-S Medication Solutions,ANDA204597,FLUOXETINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-17,0,0
9ff83838-b7d0-4eec-98f2-fcc85789a189,9ff83838-b7d0-4eec-98f2-fcc85789a189,"carbidopa, levodopa and entacapone","carbidopa, levodopa and entacapone",Alembic Pharmaceuticals Limited,ANDA218535,ENTACAPONE; LEVODOPA; CARBIDOPA,,"TABLET, FILM COATED",,Human Prescription Drug Label,2026-02-17,0,0
70be7336-8f41-4960-b57d-7830ca020481,852684dc-e1c6-4caa-bccb-10ac90bbb3bb,Spironolactone,Spironolactone,"Oxford Pharmaceuticals, LLC",ANDA040750,Spironolactone,,"TABLET, COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-17,0,0
4b057cab-3d60-74b3-e063-6294a90adf6e,851c4cfb-e1f0-4087-b13d-c07c25fea37d,Fluoxetine,Fluoxetine,REMEDYREPACK INC.,ANDA078619,FLUOXETINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-17,0,0
17196ce1-224e-4359-ac54-39e035def74f,1e1b2f79-678a-472a-b924-66909c8a4b2e,ENSACOVE,ensartinib,"Xcovery Holdings, Inc.",NDA218171,ENSARTINIB HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-17,1,1
da71a915-393d-4af3-9e41-3fd4a25dc652,c45dc1de-adfa-4b3c-a7dc-cffbc8eac74f,Methylphenidate Hydrochloride,Methylphenidate hydrochloride,"Trigen Laboratories, LLC",ANDA205327,METHYLPHENIDATE HYDROCHLORIDE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,1
a15a2ac8-fb25-4094-af85-fa11ab7e0c08,6783eaa8-e236-4957-aaa9-b42bf8e709a7,CLOBAZAM,CLOBAZAM,Amneal Pharmaceuticals NY LLC,ANDA209718,CLOBAZAM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,0
4af9026b-8edb-f564-e063-6294a90af9e8,4af8f855-f710-e96f-e063-6294a90abb46,Eltrombopag Olamine,Eltrombopag,AvKARE,ANDA212884,ELTROMBOPAG OLAMINE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,0
4af6aac1-9038-92a9-e063-6394a90ab0a1,9814b76c-87c6-4746-b712-3269352a901b,GABAPENTIN,gabapentin,"PD-Rx Pharmaceuticals, Inc.",ANDA090007,GABAPENTIN,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,0
4af6702a-f722-1549-e063-6294a90a6615,17050df5-9e95-4e1b-ac75-34add289b139,Metformin hydrochlorideER; Metformin hydrochloride,Metformin hydrochloride,"PD-Rx Pharmaceuticals, Inc.",ANDA207427,METFORMIN HYDROCHLORIDE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,0
4af3ee09-faf9-9840-e063-6394a90aafdc,2bee0631-0028-1314-e063-6394a90aaaed,GOCOVRI,AMANTADINE,Supernus Pharmaceuticals,NDA208944,AMANTADINE,,"CAPSULE, COATED PELLETS",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,1,1
47b0557e-1ff7-4ae8-8636-c2d9478744a1,afd7c91b-3283-49e7-b79f-1c8d0c1a53bd,Lidocaine Hydrochloride,LIDOCAINE HYDROCHLORIDE,"Cardinal Health 107, LLC",ANDA088299,,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-16,0,0
755581f8-6167-46af-991f-9cb92a16d06c,87076a61-ce76-475b-ac6d-c33ba617195d,Hydroxychloroquine Sulfate,Hydroxychloroquine Sulfate,A-S Medication Solutions,ANDA210577,HYDROXYCHLOROQUINE SULFATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-14,0,0
4ad5b64f-c4f3-4aa0-e063-6394a90a8a21,b964f555-25d2-47ad-8942-f195f062445c,Anastrozole,Anastrozole,"Asclemed USA, Inc.",ANDA090568,ANASTROZOLE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-14,0,0
f264d32e-0ed0-49b6-80f7-8009ee4803ca,1b2716cf-24b4-4157-a218-58ede63917bd,Lenalidomide,Lenalidomide,"Teva Pharmaceuticals, Inc.",ANDA201452,LENALIDOMIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
a9a2681d-631b-f559-de45-a06b3723e65c,6cc3e803-8935-f9b3-ab7f-fef8b1c02070,Fidaxomicin,Fidaxomicin,Apotex Corp.,ANDA219559,Fidaxomicin,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
